transaction_id,date,product,region,channel,units,unit_price_gbp,discount_pct,inventory_on_hand,lead_time_days,customer_satisfaction,delivery_delay_days,gross_revenue_gbp,net_revenue_gbp,cost_gbp,profit_gbp
TXN-000228,2024-09-01,Enterprise,UK,Partner,2,245,0.038,76,24.0,4.4,3.0,490,471.38,298.71,172.67
TXN-000229,2025-03-02,Premium,UK,Direct,1,125,0.026,132,33.0,3.86,-0.0,125,121.75,75.73,46.02
TXN-000230,2024-02-19,Enterprise,UK,Online,2,245,0.044,40,11.0,4.27,0.0,490,468.44,261.01,207.43
TXN-000231,2024-04-21,Enterprise,UAE,Direct,3,245,0.02,167,32.0,4.55,3.0,735,720.3,350.16,370.14
TXN-000232,2024-03-09,Core,US,Direct,2,45,0.031,266,21.0,4.65,3.0,90,87.21,43.34,43.87
TXN-000233,2025-06-28,Plus,US,Online,4,75,0.077,188,11.0,3.68,0.0,300,276.9,155.77,121.13
TXN-000234,2024-05-20,Core,India,Online,4,45,0.03,151,17.0,5.0,5.0,180,174.6,102.22,72.38
TXN-000235,2024-12-16,Enterprise,India,Online,5,245,0.052,122,18.0,4.14,1.0,1225,1161.3,623.35,537.95
TXN-000236,2025-04-23,Core,UK,Online,1,45,0.018,63,6.0,4.25,0.0,45,44.19,21.29,22.9
TXN-000237,2025-11-04,Plus,Germany,Online,1,75,0.03,42,10.0,4.01,0.0,75,72.75,33.98,38.77
TXN-000238,2024-04-08,Plus,Germany,Direct,2,75,0.057,245,14.0,3.81,0.0,150,141.45,72.6,68.85
TXN-000239,2025-03-12,Enterprise,India,Direct,6,245,0.009,312,11.0,4.56,2.0,1470,1456.77,650.67,806.1
TXN-000240,2024-10-17,Core,Germany,Direct,1,45,0.001,162,21.0,4.68,1.0,45,44.96,23.57,21.39
TXN-000241,2024-05-01,Core,India,Online,3,45,0.026,250,11.0,3.67,2.0,135,131.49,60.18,71.31
TXN-000242,2026-06-11,Enterprise,India,Direct,1,245,0.07,198,2.0,5.0,1.0,245,227.85,136.36,91.49
TXN-000243,2025-07-11,Plus,Germany,Online,1,75,0.004,74,4.0,3.45,0.0,75,74.7,43.23,31.47
TXN-000244,2025-08-21,Core,Germany,Online,5,45,0.043,266,10.0,3.82,3.0,225,215.32,116.4,98.92
TXN-000245,2026-02-20,Plus,UK,Online,6,75,0.112,160,24.0,4.88,2.0,450,399.6,227.93,171.67
TXN-000246,2025-03-16,Core,UAE,Partner,3,45,0.09,200,20.0,4.29,0.0,135,122.85,76.29,46.56
TXN-000247,2025-03-29,Premium,UK,Direct,2,125,0.004,285,22.0,4.18,5.0,250,249.0,133.98,115.02
TXN-000248,2025-03-01,Plus,Germany,Online,3,75,0.034,165,28.0,5.0,7.0,225,217.35,121.39,95.96
TXN-000249,2026-05-10,Enterprise,Germany,Online,4,245,0.046,217,3.0,4.96,1.0,980,934.92,429.47,505.45
TXN-000250,2026-05-26,Plus,India,Partner,5,75,0.027,254,21.0,5.0,1.0,375,364.88,232.74,132.14
TXN-000251,2025-01-30,Core,UK,Direct,2,45,0.03,222,26.0,3.42,0.0,90,87.3,56.4,30.9
TXN-000252,2025-08-27,Plus,US,Online,1,75,0.089,119,11.0,3.88,4.0,75,68.32,37.41,30.91
TXN-000253,2025-11-08,Plus,UAE,Partner,6,75,0.037,37,5.0,3.58,6.0,450,433.35,270.43,162.92
TXN-000254,2024-10-27,Enterprise,UK,Online,6,245,0.036,30,30.0,4.05,3.0,1470,1417.08,879.63,537.45
TXN-000255,2024-07-15,Core,India,Online,5,45,0.05,150,28.0,4.36,0.0,225,213.75,136.99,76.76
TXN-000256,2024-01-20,Plus,UK,Partner,2,75,0.025,307,22.0,4.14,-0.0,150,146.25,78.8,67.45
TXN-000257,2025-02-02,Enterprise,UK,Direct,4,245,0.033,164,2.0,4.07,0.0,980,947.66,583.44,364.22
TXN-000258,2025-10-20,Premium,US,Online,1,125,0.032,293,28.0,3.64,2.0,125,121.0,64.69,56.31
TXN-000259,2026-01-10,Plus,Germany,Partner,1,75,0.029,262,21.0,4.7,2.0,75,72.82,33.03,39.79
TXN-000260,2025-01-01,Plus,US,Online,4,75,0.11,3,17.0,3.66,4.0,300,267.0,138.33,128.67
TXN-000261,2025-03-13,Premium,US,Direct,1,125,0.094,168,21.0,3.5,1.0,125,113.25,51.75,61.5
TXN-000262,2024-04-21,Core,UK,Direct,6,45,0.137,9,15.0,4.08,0.0,270,233.01,142.95,90.06
TXN-000263,2024-04-10,Enterprise,India,Online,7,245,0.029,266,28.0,4.67,6.0,1715,1665.26,839.71,825.55
TXN-000264,2024-02-09,Plus,UAE,Online,1,75,0.109,263,2.0,3.72,4.0,75,66.82,38.59,28.23
TXN-000265,2025-04-28,Enterprise,US,Online,3,245,0.008,80,33.0,4.98,0.0,735,729.12,359.3,369.82
TXN-000266,2026-07-06,Premium,UK,Partner,3,125,0.01,15,20.0,3.9,1.0,375,371.25,191.64,179.61
TXN-000267,2026-06-10,Plus,India,Direct,3,75,0.068,59,16.0,4.84,-0.0,225,209.7,110.08,99.62
TXN-000268,2024-01-24,Core,India,Online,2,45,0.043,41,22.0,4.0,1.0,90,86.13,44.56,41.57
TXN-000269,2024-02-14,Premium,Germany,Direct,3,125,0.004,69,22.0,3.41,4.0,375,373.5,174.58,198.92
TXN-000270,2025-03-25,Core,UK,Direct,3,45,0.061,174,6.0,3.8,2.0,135,126.77,79.46,47.31
TXN-000271,2024-04-02,Core,UK,Partner,2,45,0.075,39,14.0,4.18,3.0,90,83.25,54.91,28.34
TXN-000272,2024-08-25,Enterprise,UAE,Partner,1,245,0.023,169,29.0,4.1,1.0,245,239.36,109.56,129.8
TXN-000273,2024-05-06,Premium,UAE,Direct,2,125,0.13,208,34.0,4.09,3.0,250,217.5,138.0,79.5
TXN-000274,2024-05-07,Plus,India,Online,4,75,0.033,133,15.0,3.79,-0.0,300,290.1,182.82,107.28
TXN-000275,2024-10-13,Core,UK,Direct,2,45,0.091,170,33.0,3.95,0.0,90,81.81,52.35,29.46
TXN-000276,2025-09-08,Plus,UK,Online,3,75,0.049,188,21.0,4.52,2.0,225,213.98,92.22,121.76
TXN-000277,2026-04-08,Enterprise,UK,Online,1,245,0.016,33,27.0,5.0,2.0,245,241.08,120.08,121.0
TXN-000278,2025-08-18,Core,India,Online,2,45,0.041,268,18.0,3.96,-0.0,90,86.31,53.49,32.82
TXN-000279,2026-05-16,Core,India,Online,3,45,0.07,214,17.0,1.93,0.0,135,125.55,67.5,58.05
TXN-000280,2025-01-04,Core,US,Online,5,45,0.032,142,3.0,4.39,-0.0,225,217.8,129.29,88.51
TXN-000281,2026-04-19,Plus,India,Online,5,75,0.067,231,31.0,4.72,-0.0,375,349.88,160.86,189.02
TXN-000282,2026-05-06,Core,Germany,Online,3,45,0.176,316,34.0,3.92,1.0,135,111.24,51.04,60.2
TXN-000283,2025-10-17,Premium,UK,Direct,2,125,0.025,50,14.0,4.28,3.0,250,243.75,113.91,129.84
TXN-000284,2025-05-01,Premium,UAE,Online,2,125,0.086,221,2.0,3.49,0.0,250,228.5,117.64,110.86
TXN-000285,2024-01-06,Enterprise,India,Direct,1,245,0.124,295,7.0,3.95,6.0,245,214.62,140.91,73.71
TXN-000286,2024-01-01,Plus,Germany,Online,2,75,0.102,238,31.0,4.52,3.0,150,134.7,82.82,51.88
TXN-000287,2025-10-22,Premium,UK,Direct,1,125,0.038,228,11.0,3.7,4.0,125,120.25,75.7,44.55
TXN-000288,2025-01-14,Core,UK,Partner,3,45,0.037,153,6.0,3.41,0.0,135,130.0,64.28,65.72
TXN-000289,2024-06-03,Premium,UK,Online,2,125,0.005,175,34.0,3.9,4.0,250,248.75,134.24,114.51
TXN-000290,2025-10-06,Plus,UK,Online,3,75,0.071,290,20.0,4.58,2.0,225,209.02,110.66,98.36
TXN-000291,2025-07-26,Plus,US,Direct,3,75,0.067,214,33.0,2.64,1.0,225,209.92,113.47,96.45
TXN-000292,2025-05-11,Core,UK,Direct,1,45,0.022,17,8.0,3.49,0.0,45,44.01,23.48,20.53
TXN-000293,2025-06-21,Core,India,Online,5,45,0.048,154,32.0,4.45,0.0,225,214.2,118.69,95.51
TXN-000294,2025-07-08,Plus,UK,Direct,3,75,0.032,1,20.0,3.65,0.0,225,217.8,94.23,123.57
TXN-000295,2025-06-01,Premium,Germany,Online,3,125,0.125,177,24.0,3.66,6.0,375,328.12,194.49,133.63
TXN-000296,2026-01-30,Premium,India,Online,2,125,0.021,234,28.0,3.97,3.0,250,244.75,140.88,103.87
TXN-000297,2024-09-04,Plus,US,Partner,3,75,0.03,244,24.0,3.19,0.0,225,218.25,143.04,75.21
TXN-000298,2026-03-22,Enterprise,Germany,Online,1,245,0.023,158,3.0,4.28,0.0,245,239.36,148.65,90.71
TXN-000299,2024-03-25,Premium,UK,Online,1,125,0.081,262,16.0,3.04,2.0,125,114.88,50.18,64.7
TXN-000300,2024-06-23,Core,India,Direct,4,45,0.108,91,20.0,3.96,4.0,180,160.56,79.98,80.58
TXN-000301,2025-03-18,Core,UK,Online,5,45,0.047,283,25.0,4.15,0.0,225,214.42,125.59,88.83
TXN-000302,2025-06-05,Enterprise,UAE,Direct,3,245,0.078,39,4.0,3.68,4.0,735,677.67,357.09,320.58
TXN-000303,2026-07-12,Premium,India,Partner,4,125,0.043,315,28.0,5.0,0.0,500,478.5,298.48,180.02
TXN-000304,2025-10-03,Plus,UK,Online,7,75,0.018,276,9.0,2.9,0.0,525,515.55,254.26,261.29
TXN-000305,2024-08-19,Core,UK,Online,2,45,0.043,249,21.0,2.82,0.0,90,86.13,56.42,29.71
TXN-000306,2025-09-18,Core,US,Direct,8,45,0.037,277,16.0,4.32,3.0,360,346.68,190.17,156.51
TXN-000307,2026-02-11,Core,US,Partner,3,45,0.071,0,13.0,2.77,3.0,135,125.42,67.17,58.25
TXN-000308,2024-08-01,Plus,UK,Direct,4,75,0.09,243,4.0,3.71,3.0,300,273.0,153.14,119.86
TXN-000309,2025-03-02,Plus,UK,Partner,1,75,0.026,55,26.0,3.83,5.0,75,73.05,37.53,35.52
TXN-000310,2024-04-25,Premium,US,Online,5,125,0.064,113,2.0,4.39,5.0,625,585.0,385.61,199.39
TXN-000311,2025-09-18,Core,Germany,Partner,1,45,0.02,232,33.0,3.94,5.0,45,44.1,24.8,19.3
TXN-000312,2025-09-05,Premium,UK,Partner,4,125,0.022,275,34.0,4.51,0.0,500,489.0,253.78,235.22
TXN-000313,2025-12-25,Core,UAE,Online,3,45,0.005,249,29.0,5.0,4.0,135,134.32,73.87,60.45
TXN-000314,2025-05-16,Plus,India,Online,3,75,0.061,77,22.0,3.83,4.0,225,211.28,101.22,110.06
TXN-000315,2026-01-05,Premium,UK,Direct,4,125,0.068,270,34.0,4.17,2.0,500,466.0,212.73,253.27
TXN-000316,2024-03-30,Plus,US,Online,5,75,0.02,41,15.0,3.82,2.0,375,367.5,179.72,187.78
TXN-000317,2024-05-06,Core,UK,Direct,4,45,0.019,63,34.0,3.98,0.0,180,176.58,117.47,59.11
TXN-000318,2025-07-05,Enterprise,UK,Online,1,245,0.024,147,18.0,3.93,1.0,245,239.12,124.83,114.29
TXN-000319,2026-02-06,Core,UAE,Online,3,45,0.042,29,11.0,3.39,0.0,135,129.33,75.03,54.3
TXN-000320,2025-11-10,Plus,UK,Direct,6,75,0.044,271,19.0,4.73,-0.0,450,430.2,243.54,186.66
TXN-000321,2025-07-27,Enterprise,India,Partner,1,245,0.033,188,23.0,3.0,0.0,245,236.92,108.58,128.34
TXN-000322,2026-01-22,Core,UAE,Direct,5,45,0.044,253,10.0,4.66,6.0,225,215.1,106.42,108.68
TXN-000323,2025-11-20,Plus,US,Online,9,75,0.104,63,3.0,3.99,-0.0,675,604.8,340.37,264.43
TXN-000324,2025-02-08,Plus,UK,Online,1,75,0.02,125,4.0,3.06,1.0,75,73.5,35.09,38.41
TXN-000325,2026-04-02,Plus,UAE,Partner,6,75,0.084,200,12.0,5.0,2.0,450,412.2,206.62,205.58
TXN-000326,2025-04-16,Enterprise,UK,Direct,3,245,0.008,7,6.0,3.81,1.0,735,729.12,426.91,302.21
TXN-000327,2026-05-22,Enterprise,US,Partner,3,245,0.002,280,29.0,4.24,7.0,735,733.53,365.58,367.95
TXN-000328,2024-02-06,Enterprise,UK,Direct,1,245,0.046,197,19.0,3.44,3.0,245,233.73,123.67,110.06
TXN-000329,2026-06-28,Core,India,Direct,3,45,0.004,141,25.0,3.24,0.0,135,134.46,82.06,52.4
TXN-000330,2024-08-20,Core,Germany,Online,1,45,0.019,318,4.0,4.65,3.0,45,44.14,22.31,21.83
TXN-000331,2024-04-25,Core,Germany,Partner,2,45,0.084,247,11.0,4.13,1.0,90,82.44,39.55,42.89
TXN-000332,2024-03-20,Core,UAE,Online,4,45,0.061,171,30.0,4.07,0.0,180,169.02,99.18,69.84
TXN-000333,2025-04-20,Premium,India,Direct,2,125,0.126,85,28.0,4.77,2.0,250,218.5,108.02,110.48
TXN-000334,2025-12-24,Premium,India,Online,6,125,0.027,155,5.0,4.34,0.0,750,729.75,450.04,279.71
TXN-000335,2025-08-20,Premium,India,Online,3,125,0.063,248,23.0,3.58,1.0,375,351.38,192.83,158.55
TXN-000336,2024-08-09,Plus,India,Direct,3,75,0.121,82,15.0,3.77,0.0,225,197.78,90.94,106.84
TXN-000337,2026-07-17,Core,UK,Online,4,45,0.029,52,8.0,3.87,3.0,180,174.78,89.45,85.33
TXN-000338,2024-01-30,Premium,UAE,Direct,4,125,0.126,72,24.0,4.06,1.0,500,437.0,223.03,213.97
TXN-000339,2024-02-08,Enterprise,UK,Direct,3,245,0.039,288,21.0,3.41,2.0,735,706.33,446.96,259.37
TXN-000340,2026-02-10,Plus,Germany,Partner,3,75,0.135,239,27.0,2.91,4.0,225,194.62,126.57,68.05
TXN-000341,2024-05-23,Core,UK,Partner,2,45,0.008,162,34.0,4.15,7.0,90,89.28,56.53,32.75
TXN-000342,2024-03-19,Plus,UK,Direct,3,75,0.03,293,18.0,4.56,0.0,225,218.25,102.89,115.36
TXN-000343,2026-05-01,Plus,UK,Direct,2,75,0.048,107,32.0,2.91,1.0,150,142.8,87.12,55.68
TXN-000344,2024-10-21,Core,UK,Online,1,45,0.104,211,16.0,4.04,1.0,45,40.32,26.58,13.74
TXN-000345,2024-12-03,Enterprise,US,Direct,3,245,0.078,307,33.0,3.14,7.0,735,677.67,373.73,303.94
TXN-000346,2024-06-25,Premium,UK,Online,2,125,0.02,106,6.0,3.43,2.0,250,245.0,124.5,120.5
TXN-000347,2024-04-20,Premium,UK,Online,1,125,0.046,165,4.0,3.92,3.0,125,119.25,69.06,50.19
TXN-000348,2025-01-29,Plus,UK,Online,4,75,0.008,259,15.0,3.08,2.0,300,297.6,135.63,161.97
TXN-000349,2026-02-24,Core,India,Online,1,45,0.023,258,13.0,4.13,0.0,45,43.96,22.42,21.54
TXN-000350,2024-04-30,Enterprise,US,Online,2,245,0.057,257,32.0,3.79,3.0,490,462.07,293.16,168.91
TXN-000351,2025-09-02,Plus,UK,Direct,1,75,0.013,310,34.0,3.68,2.0,75,74.03,33.4,40.63
TXN-000352,2026-05-19,Plus,UAE,Direct,3,75,0.021,112,19.0,4.89,5.0,225,220.28,124.62,95.66
TXN-000353,2024-10-27,Plus,US,Online,2,75,0.074,23,32.0,4.27,1.0,150,138.9,80.11,58.79
TXN-000354,2025-11-27,Enterprise,UAE,Online,1,245,0.1,205,31.0,4.36,6.0,245,220.5,110.09,110.41
TXN-000355,2024-05-15,Plus,UK,Online,5,75,0.068,303,8.0,4.25,2.0,375,349.5,215.79,133.71
TXN-000356,2025-11-05,Core,US,Online,4,45,0.036,16,6.0,4.68,4.0,180,173.52,101.92,71.6
TXN-000357,2024-10-17,Plus,,Online,6,75,0.037,317,34.0,5.0,0.0,450,433.35,221.98,211.37
TXN-000358,2024-09-19,Core,US,Online,5,45,0.048,313,28.0,3.85,5.0,225,214.2,92.93,121.27
TXN-000359,2026-02-22,Plus,US,Partner,6,75,0.013,209,16.0,4.77,3.0,450,444.15,268.1,176.05
TXN-000360,2026-04-24,Enterprise,India,Partner,2,245,0.048,282,5.0,4.12,6.0,490,466.48,280.58,185.9
TXN-000361,2025-02-27,Enterprise,Germany,Online,4,245,0.004,263,32.0,4.4,2.0,980,976.08,606.92,369.16
TXN-000362,2025-10-27,Plus,India,Partner,4,75,0.02,53,5.0,3.33,1.0,300,294.0,187.2,106.8
TXN-000363,2026-01-29,Premium,UAE,Online,3,125,0.026,165,32.0,4.06,2.0,375,365.25,199.27,165.98
TXN-000364,2025-04-09,Premium,UAE,Direct,4,125,0.036,45,12.0,3.53,2.0,500,482.0,310.42,171.58
TXN-000365,2026-04-09,Core,US,Online,5,45,0.02,223,13.0,2.57,2.0,225,220.5,127.52,92.98
TXN-000366,2026-02-04,Plus,UK,Direct,3,75,0.058,295,3.0,3.66,3.0,225,211.95,133.53,78.42
TXN-000367,2026-02-12,Premium,India,Online,1,125,0.028,281,33.0,4.78,2.0,125,121.5,77.68,43.82
TXN-000368,2024-10-24,Enterprise,UK,Direct,6,245,0.074,256,28.0,4.02,7.0,1470,1361.22,787.24,573.98
TXN-000369,2026-07-10,Premium,UAE,Online,2,125,0.018,225,13.0,4.71,3.0,250,245.5,156.82,88.68
TXN-000370,2025-10-07,Premium,India,Partner,8,125,0.128,87,7.0,4.55,4.0,1000,872.0,532.25,339.75
TXN-000371,2024-10-09,Enterprise,India,Partner,3,245,0.107,22,19.0,4.26,3.0,735,656.36,377.37,278.99
TXN-000372,2026-04-06,Premium,UAE,Direct,4,125,0.046,284,33.0,3.49,-0.0,500,477.0,279.71,197.29
TXN-000373,2025-08-13,Premium,US,Online,5,125,0.061,285,8.0,4.18,6.0,625,586.88,282.99,303.89
TXN-000374,2024-09-10,Core,UK,Direct,2,45,0.134,101,17.0,3.73,4.0,90,77.94,43.44,34.5
TXN-000375,2024-01-29,Premium,US,Direct,3,125,0.058,215,22.0,2.57,0.0,375,353.25,211.73,141.52
TXN-000376,2025-05-15,Core,US,Direct,2,45,0.026,260,12.0,3.94,3.0,90,87.66,58.52,29.14
TXN-000377,2024-05-21,Premium,UAE,Direct,2,125,0.057,213,10.0,3.37,5.0,250,235.75,135.74,100.01
TXN-000378,2025-06-21,Plus,Germany,Direct,5,75,0.067,262,14.0,3.66,1.0,375,349.88,157.02,192.86
TXN-000379,2025-03-29,Enterprise,UK,Partner,4,245,0.102,272,25.0,3.12,1.0,980,880.04,535.73,344.31
TXN-000380,2025-03-10,Core,India,Direct,6,45,0.106,105,13.0,4.24,7.0,270,241.38,146.77,94.61
TXN-000381,2024-03-03,Enterprise,US,Direct,4,245,0.056,281,24.0,2.48,1.0,980,925.12,478.99,446.13
TXN-000382,2024-12-02,Premium,UK,Partner,1,125,0.053,181,2.0,4.29,0.0,125,118.38,52.13,66.25
TXN-000383,2025-08-08,Enterprise,US,Online,3,245,0.013,314,29.0,3.44,-0.0,735,725.44,459.84,265.6
TXN-000384,2025-05-28,Core,Germany,Online,4,45,0.058,154,3.0,3.63,0.0,180,169.56,100.61,68.95
TXN-000385,2025-02-09,Enterprise,UK,Direct,2,245,0.034,293,13.0,3.9,-0.0,490,473.34,216.59,256.75
TXN-000386,2025-08-10,Enterprise,UK,Partner,2,245,0.054,106,28.0,3.33,1.0,490,463.54,291.35,172.19
TXN-000387,2024-08-09,Plus,UK,Direct,5,75,0.108,74,28.0,3.08,1.0,375,334.5,159.22,175.28
TXN-000388,2025-09-30,Core,UAE,Partner,4,45,0.128,103,22.0,2.88,1.0,180,156.96,98.06,58.9
TXN-000389,2024-10-19,Enterprise,US,Direct,3,245,0.042,8,13.0,2.87,4.0,735,704.13,427.27,276.86
TXN-000390,2025-08-03,Plus,UK,Direct,5,75,0.022,261,4.0,3.7,1.0,375,366.75,157.93,208.82
TXN-000391,2024-03-13,Core,Germany,Online,1,45,0.022,12,10.0,3.91,3.0,45,44.01,20.53,23.48
TXN-000392,2025-03-16,Core,UAE,Online,4,45,0.045,72,32.0,4.28,0.0,180,171.9,75.39,96.51
TXN-000393,2025-02-14,Core,India,Online,1,45,0.071,298,2.0,4.41,0.0,45,41.8,27.24,14.56
TXN-000394,2024-11-20,Plus,UK,Partner,1,75,0.002,277,12.0,4.11,3.0,75,74.85,43.75,31.1
TXN-000395,2025-10-07,Core,US,Direct,4,45,0.014,17,26.0,4.46,4.0,180,177.48,118.12,59.36
TXN-000396,2026-01-24,Premium,Germany,Direct,7,125,0.067,112,21.0,5.0,0.0,875,816.38,453.68,362.7
TXN-000397,2025-04-09,Plus,UK,Online,5,75,0.037,28,19.0,3.96,3.0,375,361.12,228.65,132.47
TXN-000398,2025-05-27,Plus,India,Online,5,75,0.022,275,29.0,4.32,0.0,375,366.75,240.01,126.74
TXN-000399,2024-01-01,Plus,UK,Direct,45,75,0.05,98,5.0,4.83,1.0,3375,3206.25,98.11,115.64
TXN-000400,2024-09-29,Enterprise,Germany,Partner,1,245,0.025,319,32.0,3.97,2.0,245,238.88,144.57,94.31
TXN-000401,2025-12-14,Core,UK,Direct,6,45,0.008,127,8.0,4.4,5.0,270,267.84,178.35,89.49
TXN-000402,2025-08-06,Plus,UAE,Partner,8,75,0.09,83,31.0,3.86,-0.0,600,546.0,364.94,181.06
TXN-000403,2024-10-09,Premium,US,Direct,6,125,0.017,120,4.0,4.01,3.0,750,737.25,437.75,299.5
TXN-000404,2024-11-16,Premium,UAE,Partner,4,125,0.064,27,20.0,3.68,6.0,500,468.0,298.94,169.06
TXN-000405,2024-07-07,Core,India,Direct,1,45,0.05,75,8.0,2.81,2.0,45,42.75,22.25,20.5
TXN-000406,2024-09-02,Premium,UK,Online,2,125,0.023,220,16.0,2.75,0.0,250,244.25,139.5,104.75
TXN-000407,2024-08-02,Core,UAE,Direct,4,45,0.054,159,14.0,5.0,-0.0,180,170.28,98.09,72.19
TXN-000408,2026-02-21,Premium,UK,DIRECT,4,125,0.002,147,22.0,4.24,0.0,500,499.0,280.67,218.33
TXN-000409,2026-07-15,Enterprise,UAE,partner ,4,245,0.038,141,11.0,3.67,-0.0,980,942.76,567.52,375.24
TXN-000410,2026-05-01,Premium,UK,Partner,3,125,0.068,91,8.0,3.87,0.0,375,349.5,186.06,163.44
TXN-000411,2024-08-16,Enterprise,Germany,Partner,5,245,0.085,235,19.0,2.83,1.0,1225,1120.88,528.05,592.83
TXN-000412,2025-09-21,Core,Germany,Online,6,45,0.058,301,25.0,4.42,0.0,270,254.34,121.65,132.69
TXN-000413,2025-01-09,Core,UK,Online,2,45,0.079,227,17.0,4.68,2.0,90,82.89,42.27,40.62
TXN-000414,2025-01-11,Premium,Germany,Direct,4,125,0.125,234,9.0,4.71,6.0,500,437.5,274.94,162.56
TXN-000415,2025-02-28,Enterprise,US,Online,1,245,0.021,107,29.0,4.79,4.0,245,239.86,110.46,129.4
TXN-000416,2024-11-26,Core,India,Direct,1,45,0.101,254,28.0,3.98,0.0,45,40.46,26.78,13.68
TXN-000417,2024-10-29,Plus,US,Online,7,75,0.033,40,32.0,2.77,0.0,525,507.68,257.56,250.12
TXN-000418,2025-07-16,Premium,Germany,Direct,3,125,0.019,20,18.0,4.51,2.0,375,367.88,224.44,143.44
TXN-000419,2025-12-03,Plus,UK,Online,5,75,0.113,142,12.0,3.02,1.0,375,332.62,182.41,150.21
TXN-000420,2026-06-18,Plus,India,Direct,1,75,0.007,281,29.0,3.21,6.0,75,74.47,41.32,33.15
TXN-000421,2026-03-30,Core,UK,Direct,4,45,0.035,172,34.0,4.71,2.0,180,173.7,112.6,61.1
TXN-000422,2024-02-21,Core,US,Partner,1,45,0.012,131,27.0,4.61,5.0,45,44.46,27.03,17.43
TXN-000423,2024-04-17,Premium,UAE,Online,6,125,0.055,103,22.0,3.85,0.0,750,708.75,346.28,362.47
TXN-000424,2024-10-22,Plus,US,Direct,3,75,0.044,264,31.0,3.87,6.0,225,215.1,126.19,88.91
TXN-000425,2024-12-31,Enterprise,UK,Direct,3,245,0.01,149,27.0,3.45,4.0,735,727.65,463.52,264.13
TXN-000426,2025-10-17,Premium,UK,Direct,3,125,0.105,87,12.0,3.87,-0.0,375,335.62,183.07,152.55
TXN-000427,2025-07-19,Premium,US,Online,2,125,0.037,235,19.0,3.74,0.0,250,240.75,131.88,108.87
TXN-000428,2024-01-30,Premium,UK,Online,4,125,0.071,56,11.0,4.89,1.0,500,464.5,223.56,240.94
TXN-000429,2024-04-16,Premium,UK,Direct,2,125,0.034,203,30.0,3.23,0.0,250,241.5,149.14,92.36
TXN-000430,2025-09-12,Premium,India,Partner,4,125,0.107,204,17.0,4.67,-0.0,500,446.5,212.17,234.33
TXN-000431,2024-03-03,Core,UAE,Direct,3,45,0.006,184,4.0,3.01,0.0,135,134.19,86.27,47.92
TXN-000432,2026-06-09,Premium,Germany,Partner,1,125,0.047,306,33.0,5.0,0.0,125,119.12,74.77,44.35
TXN-000433,2024-05-30,Plus,India,Direct,3,75,0.009,21,19.0,4.52,6.0,225,222.98,138.43,84.55
TXN-000434,2026-01-30,Core,US,Online,4,45,0.072,253,20.0,5.0,5.0,180,167.04,93.78,73.26
TXN-000435,2024-07-17,Plus,Germany,Online,1,75,0.009,225,30.0,4.07,1.0,75,74.32,34.84,39.48
TXN-000436,2025-01-10,Enterprise,India,Online,4,245,0.08,242,28.0,2.58,-0.0,980,901.6,458.18,443.42
TXN-000437,2025-11-03,Plus,India,Online,4,75,0.048,62,2.0,2.48,1.0,300,285.6,149.76,135.84
TXN-000438,2025-08-05,Core,Germany,Direct,2,45,0.006,226,34.0,4.35,1.0,90,89.46,46.05,43.41
TXN-000439,2025-01-10,Core,UK,Direct,2,45,0.006,90,30.0,4.08,2.0,90,89.46,38.67,50.79
TXN-000440,2024-03-13,Plus,India,Partner,1,75,0.074,169,31.0,3.18,1.0,75,69.45,36.92,32.53
TXN-000441,2024-04-06,Plus,Germany,Online,4,75,0.011,236,13.0,3.56,0.0,300,296.7,131.17,165.53
TXN-000442,2024-03-25,Premium,US,Online,1,125,0.091,158,18.0,4.92,4.0,125,113.62,51.95,61.67
TXN-000443,2024-11-14,Core,US,Partner,2,45,0.037,110,16.0,4.2,-0.0,90,86.67,40.11,46.56
TXN-000444,2024-03-31,Core,US,Online,5,45,0.049,230,11.0,4.24,1.0,225,213.98,134.41,79.57
TXN-000445,2025-05-01,Plus,UK,Online,4,75,0.066,76,9.0,4.39,1.0,300,280.2,160.75,119.45
TXN-000446,2025-07-17,Plus,UAE,Direct,2,75,0.031,233,2.0,4.46,3.0,150,145.35,84.27,61.08
TXN-000447,2024-12-31,Premium,UAE,Online,3,125,0.014,55,32.0,3.93,3.0,375,369.75,198.71,171.04
TXN-000448,2024-12-29,Enterprise,India,Direct,4,245,0.022,208,17.0,4.7,2.0,980,958.44,515.42,443.02
TXN-000449,2025-04-19,Plus,UAE,Partner,2,75,0.012,97,27.0,3.98,5.0,150,148.2,80.5,67.7
TXN-000450,2025-10-30,Enterprise,US,Online,2,245,0.072,22,23.0,3.42,0.0,490,454.72,212.9,241.82
TXN-000451,2025-11-14,Enterprise,UAE,Online,2,245,0.069,28,16.0,2.54,0.0,490,456.19,253.41,202.78
TXN-000452,2024-11-11,Enterprise,UK,Online,2,245,0.048,211,32.0,4.35,4.0,490,466.48,298.98,167.5
TXN-000453,2024-10-08,Plus,UK,Online,1,75,0.105,194,20.0,4.71,2.0,75,67.12,39.87,27.25
TXN-000454,2024-05-07,Core,US,Online,3,45,0.01,157,28.0,2.64,0.0,135,133.65,62.63,71.02
TXN-000455,2024-03-27,Core,India,Online,4,45,0.059,13,3.0,4.26,3.0,180,169.38,95.91,73.47
